celebrity_name,season,week,weekly_avg_score,weekly_total_score,num_judges,was_eliminated,weekly_rank_by_avg,weekly_rank_by_total,weekly_score_percentage,results,placement
Juan Pablo Di Pace,27,5.0,9.666666666666666,29.0,3,False,1.0,1.0,13.063063063063062,Eliminated Week 8,5
Juan Pablo Di Pace,27,6.0,10.0,30.0,3,False,1.0,1.0,13.100436681222707,Eliminated Week 8,5
Juan Pablo Di Pace,27,7.0,9.333333333333334,28.0,3,False,3.0,3.0,12.873563218390805,Eliminated Week 8,5
Juan Pablo Di Pace,27,8.0,10.0,30.0,3,False,1.0,1.0,18.633540372670808,Eliminated Week 8,5
Juan Pablo Di Pace,27,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 8,5
Juan Pablo Di Pace,27,10.0,,0.0,0,True,,1.0,,Eliminated Week 8,5
Juan Pablo Di Pace,27,11.0,,0.0,0,True,,1.0,,Eliminated Week 8,5
Justina Machado,29,1.0,7.0,21.0,3,False,1.0,1.0,8.076923076923077,4th Place,4
Justina Machado,29,2.0,7.0,21.0,3,False,2.0,2.0,7.6923076923076925,4th Place,4
Justina Machado,29,3.0,6.333333333333333,19.0,3,False,10.0,10.0,6.761565836298933,4th Place,4
Justina Machado,29,4.0,8.0,24.0,3,False,3.0,3.0,7.973421926910299,4th Place,4
Justina Machado,29,5.0,8.0,24.0,3,False,5.0,5.0,8.362369337979095,4th Place,4
Justina Machado,29,6.0,9.0,27.0,3,False,1.0,1.0,10.074626865671641,4th Place,4
Justina Machado,29,7.0,8.666666666666666,26.0,3,False,5.0,5.0,10.0,4th Place,4
Justina Machado,29,8.0,9.6666,28.9998,3,False,3.0,3.0,13.062996509903623,4th Place,4
Justina Machado,29,9.0,8.6666,25.9998,3,False,5.0,5.0,13.471454803957736,4th Place,4
Justina Machado,29,10.0,9.666666666666666,29.0,3,False,3.0,3.0,16.666666666666664,4th Place,4
Justina Machado,29,11.0,10.0,30.0,3,False,1.0,1.0,25.31645569620253,4th Place,4
Kaitlyn Bristowe,29,1.0,6.666666666666667,20.0,3,False,3.0,3.0,7.6923076923076925,1st Place,1
Kaitlyn Bristowe,29,2.0,7.333333333333333,22.0,3,False,1.0,1.0,8.058608058608058,1st Place,1
Kaitlyn Bristowe,29,3.0,7.666666666666667,23.0,3,False,3.0,3.0,8.185053380782918,1st Place,1
Kaitlyn Bristowe,29,4.0,8.333333333333334,25.0,3,False,2.0,2.0,8.305647840531561,1st Place,1
Kaitlyn Bristowe,29,5.0,9.0,27.0,3,False,2.0,2.0,9.40766550522648,1st Place,1
Kaitlyn Bristowe,29,6.0,9.0,27.0,3,False,1.0,1.0,10.074626865671641,1st Place,1
Kaitlyn Bristowe,29,7.0,8.0,24.0,3,False,9.0,9.0,9.230769230769232,1st Place,1
Kaitlyn Bristowe,29,8.0,9.333333333333334,28.0,3,False,4.0,4.0,12.61263533808169,1st Place,1
Kaitlyn Bristowe,29,9.0,10.0,30.0,3,False,1.0,1.0,15.544105882304175,1st Place,1
Kaitlyn Bristowe,29,10.0,10.0,30.0,3,False,1.0,1.0,17.24137931034483,1st Place,1
Kaitlyn Bristowe,29,11.0,10.0,30.0,3,False,1.0,1.0,25.31645569620253,1st Place,1
Karamo Brown,28,1.0,5.666666666666667,17.0,3,False,5.0,5.0,8.629441624365482,Eliminated Week 7,8
Karamo Brown,28,2.0,6.333333333333333,19.0,3,False,6.0,6.0,8.67579908675799,Eliminated Week 7,8
Karamo Brown,28,3.0,5.333333333333333,16.0,3,False,8.0,8.0,8.080808080808081,Eliminated Week 7,8
Karamo Brown,28,4.0,7.0,28.0,4,False,6.0,6.0,9.929078014184398,Eliminated Week 7,8
Karamo Brown,28,5.0,7.0,21.0,3,False,8.0,8.0,9.767441860465116,Eliminated Week 7,8
Karamo Brown,28,6.0,8.333333333333334,25.0,3,False,6.0,6.0,10.964912280701753,Eliminated Week 7,8
Karamo Brown,28,7.0,8.166666666666666,24.5,3,False,6.0,6.0,12.128712871287128,Eliminated Week 7,8
Karamo Brown,28,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 7,8
Karamo Brown,28,9.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 7,8
Karamo Brown,28,10.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 7,8
Karamo Brown,28,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 7,8
Kareem Abdul-Jabbar,26,1.0,5.666666666666667,17.0,3,False,10.0,10.0,8.095238095238095,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,2.0,7.375,29.5,4,False,8.0,8.0,11.02803738317757,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,3.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,4.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,5.0,,0.0,0,True,,1.0,,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,6.0,,0.0,0,True,,1.0,,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,7.0,,0.0,0,True,,1.0,,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,8.0,,0.0,0,True,,1.0,,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,9.0,,0.0,0,True,,1.0,,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,10.0,,0.0,0,True,,1.0,,Eliminated Week 2,8
Kareem Abdul-Jabbar,26,11.0,,0.0,0,True,,1.0,,Eliminated Week 2,8
Kate Flannery,28,1.0,5.0,15.0,3,False,9.0,9.0,7.614213197969544,Eliminated Week 8,7
Kate Flannery,28,2.0,7.0,21.0,3,False,2.0,2.0,9.58904109589041,Eliminated Week 8,7
Kate Flannery,28,3.0,8.0,24.0,3,False,1.0,1.0,12.121212121212121,Eliminated Week 8,7
Kate Flannery,28,4.0,6.5,26.0,4,False,8.0,8.0,9.219858156028367,Eliminated Week 8,7
Kate Flannery,28,5.0,8.0,24.0,3,False,5.0,5.0,11.162790697674419,Eliminated Week 8,7
Kate Flannery,28,6.0,9.0,27.0,3,False,1.0,1.0,11.842105263157894,Eliminated Week 8,7
Kate Flannery,28,7.0,8.0,24.0,3,False,7.0,7.0,11.881188118811881,Eliminated Week 8,7
Kate Flannery,28,8.0,8.6666,25.9998,3,False,5.0,5.0,13.471454803957736,Eliminated Week 8,7
Kate Flannery,28,9.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 8,7
Kate Flannery,28,10.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 8,7
Kate Flannery,28,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 8,7
Kate Gosselin,10,1.0,5.333333333333333,16.0,3,False,9.0,9.0,7.655502392344498,Eliminated Week 5,8
Kate Gosselin,10,2.0,5.0,15.0,3,False,10.0,10.0,6.8181818181818175,Eliminated Week 5,8
Kate Gosselin,10,3.0,5.0,15.0,3,False,9.0,9.0,7.389162561576355,Eliminated Week 5,8
Kate Gosselin,10,4.0,5.333333333333333,16.0,3,False,9.0,9.0,8.62533692722372,Eliminated Week 5,8
Kate Gosselin,10,5.0,5.0,15.0,3,False,8.0,8.0,8.670520231213873,Eliminated Week 5,8
Kate Gosselin,10,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 5,8
Kate Gosselin,10,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 5,8
Kate Gosselin,10,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 5,8
Kate Gosselin,10,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 5,8
Kate Gosselin,10,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 5,8
Kate Gosselin,10,11.0,,0.0,0,True,,1.0,,Eliminated Week 5,8
Katherine Jenkins,14,1.0,8.666666666666666,26.0,3,False,1.0,1.0,9.62962962962963,2nd Place,2
Katherine Jenkins,14,2.0,8.666666666666666,26.0,3,False,1.0,1.0,9.66542750929368,2nd Place,2
Katherine Jenkins,14,3.0,9.666666666666666,29.0,3,False,1.0,1.0,10.357142857142858,2nd Place,2
Katherine Jenkins,14,4.0,8.0,24.0,3,False,4.0,4.0,10.300429184549357,2nd Place,2
Katherine Jenkins,14,5.0,9.666666666666666,29.0,3,False,1.0,1.0,12.946428571428573,2nd Place,2
Katherine Jenkins,14,6.0,12.999966666666666,38.9999,3,False,1.0,1.0,15.1162813232439,2nd Place,2
Katherine Jenkins,14,7.0,9.0,27.0,3,False,2.0,2.0,14.713896457765669,2nd Place,2
Katherine Jenkins,14,8.0,9.166666666666666,27.5,3,False,3.0,3.0,16.819571865443425,2nd Place,2
Katherine Jenkins,14,9.0,9.333333333333334,28.0,3,False,4.0,4.0,24.347826086956523,2nd Place,2
Katherine Jenkins,14,10.0,10.0,30.0,3,False,1.0,1.0,33.58213967483533,2nd Place,2
Katherine Jenkins,14,11.0,,0.0,0,True,,1.0,,2nd Place,2
Kathy Ireland,9,1.0,6.666633333333333,19.9999,3,False,12.0,12.0,4.926103157056776,Eliminated Week 2,14
Kathy Ireland,9,2.0,6.0,18.0,3,False,13.0,13.0,6.122448979591836,Eliminated Week 2,14
Kathy Ireland,9,3.0,0.0,0.0,3,True,14.0,14.0,0.0,Eliminated Week 2,14
Kathy Ireland,9,4.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 2,14
Kathy Ireland,9,5.0,0.0,0.0,3,True,11.0,11.0,0.0,Eliminated Week 2,14
Kathy Ireland,9,6.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 2,14
Kathy Ireland,9,7.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 2,14
Kathy Ireland,9,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 2,14
Kathy Ireland,9,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 2,14
Kathy Ireland,9,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 2,14
Kathy Ireland,9,11.0,,0.0,0,True,,1.0,,Eliminated Week 2,14
Kel Mitchell,28,1.0,5.333333333333333,16.0,3,False,7.0,7.0,8.121827411167512,2nd Place,2
Kel Mitchell,28,2.0,6.666666666666667,20.0,3,False,3.0,3.0,9.1324200913242,2nd Place,2
Kel Mitchell,28,3.0,6.666666666666667,20.0,3,False,6.0,6.0,10.1010101010101,2nd Place,2
Kel Mitchell,28,4.0,8.0,32.0,4,False,1.0,1.0,11.347517730496454,2nd Place,2
Kel Mitchell,28,5.0,8.666666666666666,26.0,3,False,2.0,2.0,12.093023255813954,2nd Place,2
Kel Mitchell,28,6.0,8.666666666666666,26.0,3,False,4.0,4.0,11.403508771929824,2nd Place,2
Kel Mitchell,28,7.0,8.5,25.5,3,False,5.0,5.0,12.623762376237623,2nd Place,2
Kel Mitchell,28,8.0,9.999933333333333,29.9998,3,False,4.0,4.0,15.544002254931627,2nd Place,2
Kel Mitchell,28,9.0,9.25,37.0,4,False,2.0,2.0,17.74580335731415,2nd Place,2
Kel Mitchell,28,10.0,9.5,28.5,3,False,2.0,2.0,20.727272727272727,2nd Place,2
Kel Mitchell,28,11.0,9.833333333333334,29.5,3,False,2.0,2.0,25.213675213675213,2nd Place,2
Kellie Pickler,16,1.0,7.0,21.0,3,False,2.0,2.0,9.170305676855897,1st Place,1
Kellie Pickler,16,2.0,8.666666666666666,26.0,3,False,1.0,1.0,10.655737704918032,1st Place,1
Kellie Pickler,16,3.0,8.333333333333334,25.0,3,False,3.0,3.0,10.638315980112308,1st Place,1
Kellie Pickler,16,4.0,8.666666666666666,26.0,3,False,2.0,2.0,11.607142857142858,1st Place,1
Kellie Pickler,16,5.0,9.0,27.0,3,False,2.0,2.0,12.918660287081341,1st Place,1
Kellie Pickler,16,6.0,9.0,27.0,3,False,1.0,1.0,14.323607427055704,1st Place,1
Kellie Pickler,16,7.0,9.666666666666666,29.0,3,False,3.0,3.0,15.760869565217392,1st Place,1
Kellie Pickler,16,8.0,9.166666666666666,27.5,3,False,3.0,3.0,17.684887459807076,1st Place,1
Kellie Pickler,16,9.0,9.666666666666666,29.0,3,False,3.0,3.0,20.56737588652482,1st Place,1
Kellie Pickler,16,10.0,10.0,30.0,3,False,1.0,1.0,25.641047556450903,1st Place,1
Kellie Pickler,16,11.0,,0.0,0,True,,1.0,,1st Place,1
Kelly Monaco,1,1.0,4.333333333333333,13.0,3,False,6.0,6.0,11.926605504587156,1st Place,1
Kelly Monaco,1,2.0,5.666666666666667,17.0,3,False,5.0,5.0,14.049586776859504,1st Place,1
Kelly Monaco,1,3.0,7.0,21.0,3,False,4.0,4.0,19.81132075471698,1st Place,1
Kelly Monaco,1,4.0,8.666666666666666,26.0,3,False,1.0,1.0,28.26086956521739,1st Place,1
Kelly Monaco,1,5.0,7.833333333333333,23.5,3,False,2.0,2.0,32.19178082191781,1st Place,1
Kelly Monaco,1,6.0,9.166666666666666,27.5,3,False,1.0,1.0,50.45871559633027,1st Place,1
Kelly Monaco,1,7.0,,0.0,0,True,,1.0,,1st Place,1
Kelly Monaco,1,8.0,,0.0,0,True,,1.0,,1st Place,1
Kelly Monaco,1,9.0,,0.0,0,True,,1.0,,1st Place,1
Kelly Monaco,1,10.0,,0.0,0,True,,1.0,,1st Place,1
Kelly Monaco,1,11.0,,0.0,0,True,,1.0,,1st Place,1
Kelly Monaco,15,1.0,7.166666666666667,21.5,3,False,6.0,6.0,7.775768535262206,3rd Place,3
Kelly Monaco,15,2.0,7.333333333333333,22.0,3,False,10.0,10.0,7.971014492753622,3rd Place,3
Kelly Monaco,15,3.0,9.0,27.0,3,False,1.0,1.0,9.712230215827338,3rd Place,3
Kelly Monaco,15,4.0,9.375,37.5,4,False,3.0,3.0,11.66407465007776,3rd Place,3
Kelly Monaco,15,5.0,8.583333333333334,25.75,3,False,8.0,8.0,11.586051743532058,3rd Place,3
Kelly Monaco,15,6.0,9.0,27.0,3,False,7.0,7.0,11.946902654867257,3rd Place,3
Kelly Monaco,15,7.0,12.0,36.0,3,False,3.0,3.0,14.876076087823394,3rd Place,3
Kelly Monaco,15,8.0,9.444433333333334,28.3333,3,False,5.0,5.0,14.21801970519487,3rd Place,3
Kelly Monaco,15,9.0,9.036999999999999,27.110999999999997,3,False,4.0,4.0,19.227700484469114,3rd Place,3
Kelly Monaco,15,10.0,9.703633333333334,29.1109,3,False,2.0,2.0,33.31212530739241,3rd Place,3
Kelly Monaco,15,11.0,,0.0,0,True,,1.0,,3rd Place,3
Kelly Osbourne,9,1.0,10.333266666666667,30.9998,3,False,4.0,4.0,7.635448809650482,3rd Place,3
Kelly Osbourne,9,2.0,6.333333333333333,19.0,3,False,9.0,9.0,6.462585034013606,3rd Place,3
Kelly Osbourne,9,3.0,6.666666666666667,20.0,3,False,6.0,6.0,7.751937984496124,3rd Place,3
Kelly Osbourne,9,4.0,7.666666666666667,23.0,3,False,6.0,6.0,9.50413223140496,3rd Place,3
Kelly Osbourne,9,5.0,8.0,24.0,3,False,4.0,4.0,9.917355371900827,3rd Place,3
Kelly Osbourne,9,6.0,8.333266666666667,24.9998,3,False,6.0,6.0,9.615340976180303,3rd Place,3
Kelly Osbourne,9,7.0,8.666666666666666,26.0,3,False,3.0,3.0,14.814814814814813,3rd Place,3
Kelly Osbourne,9,8.0,8.5,25.5,3,False,3.0,3.0,19.46564885496183,3rd Place,3
Kelly Osbourne,9,9.0,8.6666,25.9998,3,False,3.0,3.0,24.37489628870599,3rd Place,3
Kelly Osbourne,9,10.0,8.4074,25.2222,3,False,3.0,3.0,30.551921623350196,3rd Place,3
Kelly Osbourne,9,11.0,,0.0,0,True,,1.0,,3rd Place,3
Kendra Wilkinson,12,1.0,6.0,18.0,3,False,7.0,7.0,8.695652173913043,Eliminated Week 7,6
Kendra Wilkinson,12,2.0,6.333333333333333,19.0,3,False,6.0,6.0,8.796296296296296,Eliminated Week 7,6
Kendra Wilkinson,12,3.0,7.666666666666667,23.0,3,False,3.0,3.0,10.74766355140187,Eliminated Week 7,6
Kendra Wilkinson,12,4.0,6.0,18.0,3,False,9.0,9.0,8.737864077669903,Eliminated Week 7,6
Kendra Wilkinson,12,5.0,7.333333333333333,22.0,3,False,6.0,6.0,11.34020618556701,Eliminated Week 7,6
Kendra Wilkinson,12,6.0,8.333333333333334,25.0,3,False,5.0,5.0,13.88888888888889,Eliminated Week 7,6
Kendra Wilkinson,12,7.0,7.625,30.5,4,False,4.0,4.0,16.180371352785148,Eliminated Week 7,6
Kendra Wilkinson,12,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 7,6
Kendra Wilkinson,12,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 7,6
Kendra Wilkinson,12,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 7,6
Kendra Wilkinson,12,11.0,,0.0,0,True,,1.0,,Eliminated Week 7,6
Kenny Mayne,2,1.0,4.333333333333333,13.0,3,False,9.0,9.0,6.666666666666667,Eliminated Week 1,10
Kenny Mayne,2,2.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 1,10
Kenny Mayne,2,3.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 1,10
Kenny Mayne,2,4.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 1,10
Kenny Mayne,2,5.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 1,10
Kenny Mayne,2,6.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 1,10
Kenny Mayne,2,7.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 1,10
Kenny Mayne,2,8.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 1,10
Kenny Mayne,2,9.0,,0.0,0,True,,1.0,,Eliminated Week 1,10
Kenny Mayne,2,10.0,,0.0,0,True,,1.0,,Eliminated Week 1,10
Kenny Mayne,2,11.0,,0.0,0,True,,1.0,,Eliminated Week 1,10
Kenya Moore,30,1.0,6.5,26.0,4,False,5.0,5.0,7.103825136612022,Eliminated Week 6,10
Kenya Moore,30,2.0,6.0,24.0,4,False,10.0,10.0,6.233766233766234,Eliminated Week 6,10
Kenya Moore,30,3.0,7.0,21.0,3,False,7.0,7.0,7.046979865771812,Eliminated Week 6,10
Kenya Moore,30,4.0,7.375,29.5,4,False,10.0,10.0,7.074340527577938,Eliminated Week 6,10
Kenya Moore,30,5.0,9.0,36.0,4,False,3.0,3.0,9.35064935064935,Eliminated Week 6,10
Kenya Moore,30,6.0,8.0,32.0,4,False,10.0,10.0,8.791208791208792,Eliminated Week 6,10
Kenya Moore,30,7.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 6,10
Kenya Moore,30,8.0,0.0,0.0,4,True,9.0,9.0,0.0,Eliminated Week 6,10
Kenya Moore,30,9.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 6,10
Kenya Moore,30,10.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 6,10
Kenya Moore,30,11.0,,0.0,0,True,,1.0,,Eliminated Week 6,10
Keyshawn Johnson,17,1.0,5.666666666666667,17.0,3,False,11.0,11.0,6.640625,Eliminated Week 2,12
Keyshawn Johnson,17,2.0,6.0,18.0,3,False,11.0,11.0,6.7669172932330826,Eliminated Week 2,12
Keyshawn Johnson,17,3.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 2,12
Keyshawn Johnson,17,4.0,0.0,0.0,3,True,11.0,11.0,0.0,Eliminated Week 2,12
Keyshawn Johnson,17,5.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 2,12
Keyshawn Johnson,17,6.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 2,12
Keyshawn Johnson,17,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 2,12
Keyshawn Johnson,17,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 2,12
Keyshawn Johnson,17,9.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 2,12
Keyshawn Johnson,17,10.0,0.0,0.0,4,True,6.0,6.0,0.0,Eliminated Week 2,12
Keyshawn Johnson,17,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 2,12
Kim Fields,22,1.0,6.666666666666667,20.0,3,False,8.0,8.0,8.438818565400844,Eliminated Week 7,8
Kim Fields,22,2.0,6.333333333333333,19.0,3,False,9.0,9.0,8.050847457627118,Eliminated Week 7,8
Kim Fields,22,3.0,7.333333333333333,22.0,3,False,5.0,5.0,9.282700421940929,Eliminated Week 7,8
Kim Fields,22,4.0,8.0,32.0,4,False,6.0,6.0,10.031347962382444,Eliminated Week 7,8
Kim Fields,22,5.0,7.0,28.0,4,False,7.0,7.0,10.144927536231885,Eliminated Week 7,8
Kim Fields,22,6.0,8.0,24.0,3,False,6.0,6.0,10.572687224669604,Eliminated Week 7,8
Kim Fields,22,7.0,8.666666666666666,26.0,3,False,5.0,5.0,12.149532710280374,Eliminated Week 7,8
Kim Fields,22,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 7,8
Kim Fields,22,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 7,8
Kim Fields,22,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 7,8
Kim Fields,22,11.0,,0.0,0,True,,1.0,,Eliminated Week 7,8
Kim Kardashian,7,1.0,6.166666666666667,18.5,3,False,8.0,8.0,7.341269841269842,Eliminated Week 2,11
Kim Kardashian,7,2.0,5.666666666666667,17.0,3,False,9.0,9.0,7.6923076923076925,Eliminated Week 2,11
Kim Kardashian,7,3.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 2,11
Kim Kardashian,7,4.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 2,11
Kim Kardashian,7,5.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 2,11
Kim Kardashian,7,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 2,11
Kim Kardashian,7,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 2,11
Kim Kardashian,7,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 2,11
Kim Kardashian,7,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 2,11
Kim Kardashian,7,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 2,11
Kim Kardashian,7,11.0,,0.0,0,True,,1.0,,Eliminated Week 2,11
Kim Zolciak-Biermann,21,1.0,4.0,12.0,3,False,13.0,13.0,4.8,Withdrew,11
Kim Zolciak-Biermann,21,2.0,6.166666666666667,18.5,3,False,9.0,9.0,6.839186691312385,Withdrew,11
Kim Zolciak-Biermann,21,3.0,0.0,0.0,4,True,11.0,11.0,0.0,Withdrew,11
Kim Zolciak-Biermann,21,4.0,0.0,0.0,3,True,11.0,11.0,0.0,Withdrew,11
Kim Zolciak-Biermann,21,5.0,0.0,0.0,4,True,10.0,10.0,0.0,Withdrew,11
Kim Zolciak-Biermann,21,6.0,0.0,0.0,4,True,10.0,10.0,0.0,Withdrew,11
Kim Zolciak-Biermann,21,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Withdrew,11
Kim Zolciak-Biermann,21,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Withdrew,11
Kim Zolciak-Biermann,21,9.0,0.0,0.0,3,True,7.0,7.0,0.0,Withdrew,11
Kim Zolciak-Biermann,21,10.0,0.0,0.0,3,True,5.0,5.0,0.0,Withdrew,11
Kim Zolciak-Biermann,21,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Withdrew,11
Kirstie Alley,12,1.0,7.666666666666667,23.0,3,False,2.0,2.0,11.11111111111111,2nd Place,2
Kirstie Alley,12,2.0,6.666666666666667,20.0,3,False,5.0,5.0,9.25925925925926,2nd Place,2
Kirstie Alley,12,3.0,7.0,21.0,3,False,5.0,5.0,9.813084112149532,2nd Place,2
Kirstie Alley,12,4.0,7.333333333333333,22.0,3,False,7.0,7.0,10.679611650485436,2nd Place,2
Kirstie Alley,12,5.0,7.666666666666667,23.0,3,False,5.0,5.0,11.855670103092782,2nd Place,2
Kirstie Alley,12,6.0,8.666666666666666,26.0,3,False,4.0,4.0,14.444444444444443,2nd Place,2
Kirstie Alley,12,7.0,7.5,30.0,4,False,5.0,5.0,15.915119363395224,2nd Place,2
Kirstie Alley,12,8.0,8.833333333333334,26.5,3,False,3.0,3.0,20.384615384615383,2nd Place,2
Kirstie Alley,12,9.0,9.0,27.0,3,False,3.0,3.0,22.97872340425532,2nd Place,2
Kirstie Alley,12,10.0,9.3333,27.999899999999997,3,False,3.0,3.0,32.06103985774008,2nd Place,2
Kirstie Alley,12,11.0,,0.0,0,True,,1.0,,2nd Place,2
Kirstie Alley,15,1.0,6.333333333333333,19.0,3,False,12.0,12.0,6.871609403254973,Eliminated Week 8,7
Kirstie Alley,15,2.0,7.0,21.0,3,False,11.0,11.0,7.608695652173914,Eliminated Week 8,7
Kirstie Alley,15,3.0,8.0,24.0,3,False,9.0,9.0,8.633093525179856,Eliminated Week 8,7
Kirstie Alley,15,4.0,7.5,30.0,4,False,9.0,9.0,9.331259720062208,Eliminated Week 8,7
Kirstie Alley,15,5.0,8.75,26.25,3,False,7.0,7.0,11.811023622047244,Eliminated Week 8,7
Kirstie Alley,15,6.0,9.166666666666666,27.5,3,False,5.0,5.0,12.168141592920353,Eliminated Week 8,7
Kirstie Alley,15,7.0,9.3333,27.999899999999997,3,False,7.0,7.0,11.57024007920684,Eliminated Week 8,7
Kirstie Alley,15,8.0,8.5,25.5,3,False,7.0,7.0,12.7962327890669,Eliminated Week 8,7
Kirstie Alley,15,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 8,7
Kirstie Alley,15,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 8,7
Kirstie Alley,15,11.0,,0.0,0,True,,1.0,,Eliminated Week 8,7
Kristi Yamaguchi,6,1.0,9.0,27.0,3,False,1.0,1.0,11.11111111111111,1st Place,1
Kristi Yamaguchi,6,2.0,9.0,27.0,3,False,1.0,1.0,10.505836575875486,1st Place,1
Kristi Yamaguchi,6,3.0,9.0,27.0,3,False,1.0,1.0,11.842105263157894,1st Place,1
Kristi Yamaguchi,6,4.0,9.666666666666666,29.0,3,False,1.0,1.0,12.88888888888889,1st Place,1
Kristi Yamaguchi,6,5.0,9.666666666666666,29.0,3,False,1.0,1.0,14.795918367346939,1st Place,1
Kristi Yamaguchi,6,6.0,10.0,30.0,3,False,1.0,1.0,16.666666666666664,1st Place,1
Kristi Yamaguchi,6,7.0,9.0,27.0,3,False,2.0,2.0,17.475728155339805,1st Place,1
Kristi Yamaguchi,6,8.0,9.166666666666666,27.5,3,False,2.0,2.0,20.59925093632959,1st Place,1
Kristi Yamaguchi,6,9.0,9.5,28.5,3,False,1.0,1.0,25.90909090909091,1st Place,1
Kristi Yamaguchi,6,10.0,10.0,30.0,3,False,1.0,1.0,35.50295857988166,1st Place,1
Kristi Yamaguchi,6,11.0,,0.0,0,True,,1.0,,1st Place,1
Kristin Cavallari,13,1.0,6.333333333333333,19.0,3,False,5.0,5.0,8.755760368663594,Eliminated Week 3,10
Kristin Cavallari,13,2.0,7.333333333333333,22.0,3,False,2.0,2.0,9.865470852017937,Eliminated Week 3,10
Kristin Cavallari,13,3.0,8.0,24.0,3,False,4.0,4.0,10.126582278481013,Eliminated Week 3,10
Kristin Cavallari,13,4.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 3,10
