celebrity_name,judge_percentage,eliminated_this_week,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Rocco DiSpirito,7.239819004524888,False,7.237347117841762,0.29013985157048944,6.662679586989011,7.825412378984754,1.1627327919957429,7.1,73974.23826907667,68666.7803410109,79379.92671896165,10.713146377950746,14.47716612236665,2.563183422494645,7.0,2.0
Susan Lucci,9.502262443438914,False,9.51713754410185,0.28475110309075535,8.962417494310506,10.071784459382028,1.1093669650715228,9.6,94834.38297697916,89783.86299377504,99863.21498124608,10.079351987471048,19.019399987540766,2.5990828667335086,7.0,2.0
Toni Braxton,10.407239819004523,False,10.40042606730801,0.2778707437640751,9.859129470637932,10.954338093096947,1.0952086224590154,10.3,102842.2161078858,97932.48882099698,107845.5752372212,9.913086416224221,20.807665886312535,2.646407578524664,7.0,2.0
Warren Sapp,10.85972850678733,False,10.872990316573079,0.285823242947675,10.328895825715623,11.443207301350794,1.114311475635171,10.8,107112.56836480311,102191.4658297224,112265.36669838437,10.073900868661978,21.732718823360408,2.591860439407532,7.0,2.0
Brooke Burke,14.07035175879397,False,14.064044023847817,0.28641028491311316,13.50325405422018,14.636021914332007,1.1327678601118265,14.0,138108.1437125317,133008.67997285494,143324.80003541787,10.316120062562929,28.13439578264179,2.5879228349857626,7.0,3.0
Cloris Leachman,8.040201005025125,False,8.026800189545321,0.287903880794416,7.46922567731831,8.567007607952487,1.0977819306341772,8.0,82646.74126291531,77444.8232727894,87671.9703136881,10.227147040898693,16.067001194570445,2.577958224991276,7.0,3.0
Cody Linley,10.552763819095476,False,10.560649076521607,0.2811495552423929,10.010855368399588,11.099868032990033,1.0890126645904452,10.6,106104.98511421114,101042.67593703858,111066.7227296374,10.024046792598819,21.11341289561708,2.6236420487596996,7.0,3.0
Lance Bass,11.055276381909549,False,11.064137636042222,0.29372041718188385,10.510461678063358,11.63880996591826,1.1283482878549016,11.0,110730.28095630193,105645.2800685804,116007.79644134176,10.36251637276137,22.11941401795177,2.539873362823442,7.0,3.0
Maurice Greene,12.060301507537687,False,12.064010974419448,0.28491979050514393,11.514828650502904,12.594610072984807,1.0797814224819025,12.1,119887.65342891298,114852.85254270224,124750.08728393695,9.897234741234715,24.124312481957134,2.5979438435411817,7.0,3.0
Rocco DiSpirito,10.050251256281408,False,10.037474089888045,0.2901598148815512,9.462697630417827,10.59557446973267,1.132876839314843,10.1,101287.3674847896,95992.79967974519,106429.3769649721,10.436577285226914,20.087725346169453,2.563052272063412,7.0,3.0
Susan Lucci,10.552763819095476,False,10.55282538832869,0.2751615303923503,10.010771691789357,11.082145980159067,1.0713742883697108,10.6,106033.09518070846,101051.12113508477,110895.02932748129,9.843908192396514,21.105589207424167,2.66551850066872,7.0,3.0
Toni Braxton,11.055276381909549,False,11.06253451676128,0.2816832625265392,10.524472786504244,11.597348383811825,1.072875597307581,11.0,110715.70309515903,105775.42069046316,115607.11336865634,9.831692678193184,22.11781089867083,2.619973412982625,7.0,3.0
Warren Sapp,12.562814070351758,False,12.567524104645571,0.286062086530624,11.975427140194407,13.124208749731377,1.1487816095369698,12.6,124486.02976446986,119069.84997942281,129588.05459734936,10.518204617926544,25.130338174997327,2.590256942831593,7.0,3.0
Brooke Burke,12.807881773399016,False,12.79843815022172,0.28679410756278706,12.221283349676167,13.368112336958314,1.1468289872821469,12.7,126567.56557327988,121298.61681169897,131771.00240251864,10.472385590819671,25.606319923620738,2.5853547932802288,7.0,4.0
Cloris Leachman,10.83743842364532,False,10.832684474856185,0.2776446792046076,10.28217881465906,11.38718469659936,1.1050058819403006,10.7,108584.2806575329,103517.70419729258,113673.17283800723,10.15546864071465,21.670122898501504,2.647991763332115,7.0,4.0
Cody Linley,11.330049261083744,False,11.32525501744716,0.2764579629859589,10.742366406363704,11.84698122564915,1.1046148192854464,11.2,113103.38629285227,107746.52216357479,117881.61827012424,10.13509610654945,22.655304278530906,2.656339082505469,7.0,4.0
Lance Bass,12.807881773399016,False,12.812741649914264,0.2833074954676585,12.260828689611397,13.353020841649142,1.092192152037745,12.7,126697.97234503854,121660.02057810294,131627.50822933047,9.967487651227536,25.62062342331328,2.6088714982730483,7.0,4.0
Maurice Greene,9.852216748768472,False,9.861129307188428,0.2800516808009947,9.304393865243743,10.422828580167144,1.118434714923401,9.8,99641.55052495364,94507.13175532213,104810.32236217026,10.303190606848133,19.713346055956897,2.631221095753098,7.0,4.0
Rocco DiSpirito,8.866995073891626,False,8.860364156598724,0.2961466521974438,8.31174245093736,9.45519940939834,1.1434569584609804,8.8,90383.57764570396,85294.91385451236,95884.02566421505,10.589111809702692,17.72735923049035,2.5243176850112294,7.0,4.0
Susan Lucci,11.822660098522167,False,11.831180753658547,0.28205110146611695,11.293322882664471,12.396415213192995,1.1030923305285238,11.7,117735.56838613871,112803.6680628707,122907.0583309786,10.103390268107905,23.653840852180714,2.6174509016268,7.0,4.0
Toni Braxton,10.83743842364532,False,10.824931827271367,0.29533382586599427,10.262135456339138,11.406444454173213,1.1443089978340755,10.7,108512.8557056129,103337.99097121623,113847.40754227989,10.509416571063658,21.662370250916688,2.529507809784454,7.0,4.0
Warren Sapp,10.83743842364532,False,10.853274662843607,0.28806336254922355,10.258770769768928,11.43152699409615,1.1727562243272214,10.8,108773.24286888719,103310.22244577602,114076.99854287112,10.766776097095105,21.690713086488927,2.5768987657863627,7.0,4.0
Brooke Burke,14.871794871794872,False,14.877191542614657,0.2794937111563276,14.33422881066025,15.430528081149223,1.0962992704889736,14.9,146857.96498887808,141882.02311753022,151925.4552646709,10.043432147140672,29.74898641440953,2.6350897804155253,7.0,5.0
Cloris Leachman,10.76923076923077,False,10.778563205758827,0.2689114979646279,10.284657570843025,11.31337800844918,1.0287204376061538,10.8,109128.7790013532,104550.75934381752,114086.01148390697,9.535252140089447,21.547793974989595,2.710677236999218,7.0,5.0
Cody Linley,14.358974358974358,False,14.357949151423615,0.26986967607258333,13.83410826431867,14.916348806135435,1.0822405418167644,14.5,142105.18267572494,137300.06278573695,147221.85562129633,9.921792835559376,28.716923510397972,2.703655002535973,7.0,5.0
Lance Bass,10.76923076923077,False,10.78094631956421,0.2818216275489057,10.204307928808449,11.339704436603954,1.1353965077955053,10.8,109150.7283307082,103799.48868104292,114324.28893408237,10.524800253039459,21.55017708879498,2.6190239835796487,7.0,5.0
Maurice Greene,13.846153846153848,False,13.833342584638274,0.2771654534781397,13.28923683943223,14.380967295966173,1.0917304565339432,13.9,137296.2243702541,132294.05222140963,142321.72445882604,10.02767223741641,27.67949643079212,2.6513562967610436,7.0,5.0
Susan Lucci,11.282051282051285,False,11.281190800570831,0.2808874760260654,10.741994757733245,11.826486991927347,1.0844922341941015,11.2,113785.40895871428,108791.7247586816,118826.06995696844,10.034345198286843,22.563242082622118,2.62544731171882,7.0,5.0
Toni Braxton,11.282051282051285,False,11.281941218441458,0.2738385158766751,10.736077264774654,11.827928456588596,1.0918511918139426,11.2,113792.42590965825,108739.12279351726,118839.47403751122,10.100351243993952,22.563992500492745,2.6749517706995394,7.0,5.0
Warren Sapp,12.82051282051282,False,12.808875176988133,0.278589066747545,12.26335869767219,13.324491068729658,1.061132371057468,12.9,127883.28576470893,122852.49133486103,132625.35789975533,9.772866564894299,25.629387997500952,2.641386368050695,7.0,5.0
Brooke Burke,16.25,False,16.25567275362892,0.2785378534868172,15.702210064959441,16.815157431186705,1.1129473662272638,16.3,161128.40301371674,156018.21508456903,166295.36599508152,10.277150910512486,32.50567275362892,2.641743727314778,7.0,6.0
Cloris Leachman,9.375,False,9.378854415209299,0.2782322567525381,8.835346733838197,9.922518267823566,1.0871715339853694,9.5,97118.23072739666,91998.19579350973,102231.03548817919,10.232839694669456,18.753854415209297,2.6438781519743806,7.0,6.0
Cody Linley,14.374999999999998,False,14.374178570065316,0.27877185065867155,13.850205210539082,14.910901221038982,1.0606960104998997,14.4,143755.42270655074,138911.6711523406,148716.81655184177,9.80514539950117,28.749178570065315,2.6401117143764337,7.0,6.0
Lance Bass,16.875,False,16.872658151350844,0.2753061154603994,16.321791127368527,17.406112308723095,1.084321181354568,16.9,166808.4761509376,161736.60583576842,171720.4325581046,9.983826722336177,33.74765815135085,2.664491621121787,7.0,6.0
Maurice Greene,13.125,False,13.11787403364087,0.27126377804763085,12.578823757981517,13.619002763600655,1.0401790056191373,13.1,132105.62626711978,127105.89039221172,136762.5521625363,9.656661770324586,26.24287403364087,2.6935027307503887,7.0,6.0
Susan Lucci,14.374999999999998,False,14.367352899313621,0.2816848939480381,13.82187033848227,14.935313979284418,1.1134436408021475,14.4,143692.21861122656,138640.36962663138,148948.5029580716,10.308133331440214,28.74235289931362,2.619962214528035,7.0,6.0
Warren Sapp,15.625,False,15.633409176791128,0.28477692953130324,15.079742635925903,16.21576419517091,1.1360215592450054,15.6,155391.62252305192,150265.1211178202,160767.84271411193,10.502721596291725,31.258409176791126,2.5989084148524704,7.0,6.0
Brooke Burke,20.40816326530612,False,20.403893940490622,0.26963773439251015,19.888822060694213,20.92923869116518,1.0404166304709683,20.4,201348.1033849457,196578.91219487996,206207.4698935224,9.628557698642428,40.81205720579674,2.705351502176783,7.0,7.0
Cody Linley,14.965986394557824,False,14.970681517860907,0.27297235513209905,14.443285823562821,15.514253388948195,1.0709675653853736,15.0,150893.5604669804,145966.36033018382,155962.9245765779,9.99656424639409,29.93666791241873,2.6811638617179034,7.0,7.0
Lance Bass,17.006802721088434,False,16.989146854843106,0.2792495830268764,16.453773333508632,17.513526939547468,1.0597536060388357,16.9,169703.34252134536,164723.66347113135,174577.88928911526,9.854225817983911,33.99594957593154,2.6367860236490563,7.0,7.0
Maurice Greene,17.006802721088434,False,17.016500310816678,0.2729068173643384,16.473167459561875,17.525576332235506,1.052408872673631,17.1,169957.68800986264,164905.46378120073,174686.2002796624,9.780736498461659,34.023303031905115,2.681635071913897,7.0,7.0
Susan Lucci,16.3265306122449,False,16.334825212256145,0.2760393437135736,15.765513404084652,16.868912466164815,1.1033990620801628,16.5,163615.46205114727,158311.94940490453,168592.04106950443,10.280091664599896,32.661355824501044,2.6592962058823626,7.0,7.0
Warren Sapp,14.285714285714285,False,14.284952163732537,0.26770588751979507,13.778568590927435,14.81901666316434,1.0404480722369058,14.3,144481.8435657187,139747.23631946178,149468.84352038143,9.721607200919651,28.570666449446822,2.719564831406639,7.0,7.0
Brooke Burke,21.5686274509804,False,21.581534574570963,0.2690367794928139,21.057701717739675,22.136653248343592,1.0789515306039164,21.5,214791.35627025348,209898.26037460568,219980.52555560315,10.082265180997464,43.15016202555137,2.7097570095163714,7.0,8.0
Cody Linley,18.823529411764707,False,18.825600436080446,0.2656446209022853,18.309066492142183,19.34591511239386,1.0368486202516785,18.8,189009.95097291676,184166.682882017,193886.60588175786,9.71992299974087,37.64912984784515,2.73489596956833,7.0,8.0
Lance Bass,19.607843137254903,False,19.60869797278259,0.2668956370349738,19.123371052199193,20.173003737740302,1.0496326855411091,19.6,196347.57058918476,191802.43449628775,201627.93463675008,9.825500140462333,39.2165411100375,2.725570704741513,7.0,8.0
Maurice Greene,18.823529411764707,False,18.807986136412676,0.26121725119685507,18.30466524259514,19.30159001417269,0.9969247715775502,18.8,188844.80816813535,184125.37712008637,193472.85935351514,9.347482233428774,37.63151554817738,2.7684170583952064,7.0,8.0
Warren Sapp,21.176470588235293,False,21.17618088015332,0.2727778533905701,20.635010503325393,21.71682220153931,1.0818116982139152,21.2,211006.31399950964,205948.71986856023,216055.2186624621,10.106498793901876,42.352651468388615,2.6825627941804555,7.0,8.0
Brooke Burke,24.37810945273632,False,24.386355879728818,0.2614799663104285,23.87945586640531,24.887543164537753,1.0080872981324447,24.4,244238.11543957956,239458.12846641563,248959.0550745414,9.500926608125766,48.764465332465136,2.76640503817362,7.0,9.0
Cody Linley,22.885572139303484,False,22.884910180297425,0.26675755284513286,22.388255236131045,23.431193634585412,1.0429383984543676,22.8,230068.71258263843,225379.85962373903,235223.12063516642,9.843261011427385,45.77048231960091,2.726596881897781,7.0,9.0
Lance Bass,28.35820895522388,False,28.37451586867996,0.2566001741937759,27.84578916600815,28.855529377694843,1.0097402116866938,28.4,281758.0761533001,276786.96844248683,286280.4262228129,9.493457780326077,56.73272482390384,2.804261109128348,7.0,9.0
Warren Sapp,24.37810945273632,False,24.3542180712938,0.2627563718743606,23.848128352393825,24.885258733651256,1.0371303812574304,24.3,243935.0958244819,239165.48055872353,248940.59665226503,9.775116093541495,48.732327524030126,2.7566710815664086,7.0,9.0
Brooke Burke,35.294117647058826,False,35.29445310596777,0.24597127934567867,34.80826020537937,35.76860242566956,0.9603422202901939,35.2,351951.1347432839,347336.5903697878,356450.9002115118,9.114309841723996,70.5885707530266,2.890413336885244,7.0,10.0
Lance Bass,32.35294117647059,False,32.35595987605535,0.2411264892676693,31.878871573914413,32.82683381436945,0.9479622404550376,32.3,324054.7147151945,319524.5281475964,328527.61011583125,9.003081968234852,64.70890105252593,2.9314639333544603,7.0,10.0
Warren Sapp,32.35294117647059,False,32.34958701797688,0.24080188135285793,31.862015856502005,32.809401963665316,0.947386107163311,32.5,323994.15054152155,319360.5749101185,328364.842524115,9.004267613996518,64.70252819444747,2.9342561021974656,7.0,10.0
Calvin Johnson Jr.,13.430127041742288,False,13.426973372370918,0.27326871782784307,12.895073236109354,13.971719691766392,1.0766464556570376,13.5,133530.67976179396,128639.97745756092,138536.02701552052,9.896049557959604,26.857100414113205,2.679035108592235,23.0,7.0
James Hinchcliffe,13.430127041742288,False,13.432368497568369,0.27615296206256257,12.899506479821095,14.046991866343358,1.1474853865222627,13.5,133580.20108901316,128682.66086365447,139221.0310716565,10.53837020800203,26.862495539310657,2.6584929559418913,23.0,7.0
Jana Kramer,12.522686025408348,False,12.526339865963077,0.2761316766730258,12.01320372438857,13.042173900652744,1.028970176264174,12.6,125248.63606666279,120518.45072930581,130000.93974673202,9.48248901742621,25.049025891371425,2.658643400750604,23.0,7.0
Laurie Hernandez,12.522686025408348,False,12.515437910951118,0.28813250251241607,11.956072034651289,13.072535371540948,1.1164633368896588,12.6,125148.12664453233,119991.64136733487,130278.24262477434,10.28660125743947,25.038123936359465,2.5764397300584503,23.0,7.0
Marilu Henner,11.61524500907441,False,11.630705374734186,0.28422886980445516,11.111739871355521,12.203485307489702,1.0917454361341807,11.7,116986.88909536481,112189.20821679886,122274.01371287437,10.08480549607551,23.245950383808598,2.602615468506903,23.0,7.0
Maureen McCormick,11.978221415607983,False,11.966603394937087,0.28860201855696466,11.404077986531503,12.537161759811992,1.1330837732804895,11.9,120088.48805334765,114899.10412182838,125347.84867845978,10.448744556631398,23.94482481054507,2.5733268285980646,23.0,7.0
Ryan Lochte,11.978221415607983,False,11.981872600027819,0.2718319499099126,11.480388029427223,12.514740710920062,1.0343526814928392,11.9,120229.55442694367,115599.64929110436,125141.65857992238,9.542009288818022,23.960094015635804,2.6893869669948476,23.0,7.0
