celebrity_name,judge_percentage,was_eliminated,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
David Ross,9.539473684210527,False,9.539473688572127,6.487295292928048e-08,9.539473548998032,9.539473805991292,2.569932604501446e-07,9.5,96665.85966858339,96665.85838101519,96665.86075388704,2.3728718515485523e-06,19.078947372782654,9.999993512708915,24.0,5.0
Erika Jayne,10.526315789473683,False,10.526315804303366,6.719478714652594e-08,10.526315707354536,10.526315952089188,2.4473465209950973e-07,10.5,105761.92612050082,105761.92522818879,105761.92747892927,2.2507404792122545e-06,21.05263159377705,9.9999932805258,24.0,5.0
Heather Morris,11.18421052631579,False,11.184210518018181,6.538516972819195e-08,11.184210407932694,11.184210660418426,2.5248573187752754e-07,11.2,111802.93533399442,111802.9343245453,111802.93664108745,2.3165421443991365e-06,22.36842104433397,9.999993461487302,24.0,5.0
Nancy Kerrigan,11.842105263157894,False,11.842105267648734,6.758012802149645e-08,11.842105148491367,11.84210543205669,2.8356532233431153e-07,11.8,117827.54486864552,117827.54377865455,117827.54637328618,2.5946316309273243e-06,23.684210530806627,9.999993241991765,24.0,5.0
Nick Viall,11.18421052631579,False,11.184210524901637,7.917501348917741e-08,11.184210376676432,11.184210667201269,2.905248361884105e-07,11.2,111802.93539711213,111802.93403938458,111802.93670296455,2.6635799731593577e-06,22.368421051217425,9.999992082504919,24.0,5.0
Normani,12.828947368421051,False,12.828947366170489,7.477124860639012e-08,12.828947221934591,12.828947497241911,2.753073200523204e-07,12.8,126836.84464757197,126836.84333258646,126836.84584198284,2.509396377718076e-06,25.65789473459154,9.99999252288073,24.0,5.0
Rashad Jennings,10.526315789473683,False,10.526315793617437,6.51950216592537e-08,10.52631567169583,10.526315927247381,2.5555155147571895e-07,10.5,105761.92602223704,105761.92490125482,105761.92724918824,2.3479334195144474e-06,21.05263158309112,9.999993480502084,24.0,5.0
Simone Biles,12.5,False,12.4999999985444,8.027559574668491e-08,12.499999821899323,12.500000154525878,3.32626555632487e-07,12.5,123837.21286105759,123837.21124833969,123837.2142854444,3.0371047032531353e-06,24.9999999985444,9.99999197244687,24.0,5.0
Bonner Bolton,11.71003717472119,False,11.710037178574705,5.8844456740518144e-08,11.710037019674784,11.710037287248925,2.675741406221732e-07,11.7,117725.0377510325,117725.03628314985,117725.0387547102,2.471560350386426e-06,23.420074353295895,9.999994115557788,24.0,6.0
David Ross,11.524163568773234,False,11.524163566731845,4.5474704766412596e-08,11.524163469627876,11.524163653951126,1.8432324999650973e-07,11.5,116007.49488912272,116007.49399177566,116007.49569511745,1.7033417971106246e-06,23.04832713550508,9.999995452531591,24.0,6.0
Heather Morris,13.754646840148698,False,13.754646836192578,4.64849278108739e-08,13.754646732864362,13.754646921293658,1.8842929527806973e-07,13.8,136543.42186388338,136543.42091466463,136543.42264509294,1.730428310111165e-06,27.509293676341276,9.99999535150938,24.0,6.0
Nancy Kerrigan,12.453531598513012,False,12.453531587782038,4.9731442912058865e-08,12.453531482199377,12.453531691080162,2.0888078466896332e-07,12.5,124583.26372214047,124583.26274957885,124583.26467323807,1.9236592197557913e-06,24.907063186295048,9.999995026858182,24.0,6.0
Nick Viall,11.33828996282528,False,11.33828996587309,5.62716624322199e-08,11.33828983458348,11.338290090924163,2.563406837907678e-07,11.3,114288.69489717268,114288.69368262393,114288.6960533949,2.370770976995118e-06,22.67657992869837,9.999994372836923,24.0,6.0
Normani,13.382899628252789,False,13.382899629323786,4.487849734781895e-08,13.382899554591178,13.382899715010572,1.6041939332467336e-07,13.4,133131.27875052654,133131.2780636758,133131.27953743664,1.473760843509808e-06,26.765799257576575,9.999995512152278,24.0,6.0
Rashad Jennings,13.011152416356875,False,13.01115241736469,5.607046437868447e-08,13.011152310841021,13.011152540332478,2.2949145694894924e-07,13.0,129715.19327578554,129715.19229553691,129715.19440569906,2.1101621532579884e-06,26.022304833721563,9.999994392956705,24.0,6.0
Simone Biles,12.82527881040892,False,12.825278818157269,5.420919684544153e-08,12.825278707421939,12.825278942753895,2.3533195658842487e-07,12.8,128005.61485033607,128005.61383134963,128005.61599778413,2.1664344967575743e-06,25.65055762856619,9.999994579083253,24.0,6.0
Bonner Bolton,12.25296442687747,False,12.252964426163915,4.9201810787351375e-08,12.252964338107939,12.252964526869713,1.8876177421134344e-07,12.3,124014.62669969058,124014.62588047498,124014.62763654895,1.7560739652253687e-06,24.505928853041386,9.99999507982134,24.0,7.0
David Ross,12.648221343873518,False,12.64822134348033,4.39504004548526e-08,12.648221273642996,12.648221422211705,1.4856870933499522e-07,12.6,127693.7402568597,127693.73960803695,127693.74098820736,1.38017040444538e-06,25.296442687353846,9.999995604961885,24.0,7.0
Nancy Kerrigan,14.229249011857709,False,14.229249010828912,4.282153064170948e-08,14.229248929307373,14.229249099792286,1.7048491329774151e-07,14.2,142363.14351896732,142363.14276353395,142363.14434331123,1.5797772794030606e-06,28.45849802268662,9.999995717848769,24.0,7.0
Nick Viall,13.438735177865611,False,13.43873517872603,5.529996473995019e-08,13.438735073272744,13.438735259833994,1.86561250004047e-07,13.4,135037.3959029232,135037.39492565152,135037.39665422135,1.7285698268096895e-06,26.877470356591644,9.999994470006582,24.0,7.0
Normani,16.600790513833992,False,16.60079051287091,4.4162347673023405e-08,16.60079040245918,16.600790604187917,2.017287386024691e-07,16.6,164247.85536130384,164247.85434244762,164247.85620375,1.8613023858051746e-06,33.2015810267049,9.999995583767182,24.0,7.0
Rashad Jennings,15.41501976284585,False,15.415019763009127,4.505250270038166e-08,15.415019664166271,15.415019853251698,1.8908542642748216e-07,15.4,153321.61912130786,153321.61820726164,153321.61995519363,1.7479319940321147e-06,30.83003952585498,9.99999549475176,24.0,7.0
Simone Biles,15.41501976284585,False,15.415019764920778,4.6946937407898384e-08,15.415019661881002,15.415019852565,1.9068399836896788e-07,15.4,153321.6191389475,153321.6181864531,153321.6199486725,1.7622194136492908e-06,30.83003952776663,9.999995305308463,24.0,7.0
Bonner Bolton,16.6189111747851,False,16.618911176042285,3.3940238399676534e-08,16.618911107629145,16.61891124660163,1.3897248507532822e-07,16.6,168296.94499898824,168296.94435544763,168296.94566268122,1.3072335859760641e-06,33.237822350827386,9.999996605977312,24.0,8.0
David Ross,18.624641833810887,False,18.624641831815225,3.689570913449424e-08,18.624641738545137,18.624641895417682,1.5687254517615656e-07,18.6,187149.51250174924,187149.5116264364,187149.51309881124,1.472374831791967e-06,37.24928366562611,9.999996310430447,24.0,8.0
Normani,22.636103151862464,False,22.63610315041184,3.5502140163942976e-08,22.636103064705768,22.63610319607485,1.313690809467971e-07,22.6,224656.9503368431,224656.94953654506,224656.9507635367,1.2269916478544474e-06,45.272206302274306,9.999996449787243,24.0,8.0
Rashad Jennings,21.48997134670487,False,21.489971349326456,3.1648249799356265e-08,21.4899712985601,21.489971420050427,1.214903271318235e-07,21.5,213963.98778567652,213963.98731178895,213963.98844572259,1.1339336342643947e-06,42.97994269603133,9.999996835176022,24.0,8.0
Simone Biles,20.63037249283668,False,20.630372492404195,3.2755466018232153e-08,20.63037242621838,20.630372569883004,1.4366462508519362e-07,20.6,205932.60437674285,205932.6037579332,205932.60510154875,1.3436155568342657e-06,41.260744985240876,9.999996724454471,24.0,8.0
Brandy,17.505995203836928,False,17.505995203506487,3.821579845363188e-08,17.505995131836727,17.505995288569387,1.5673266062776747e-07,17.5,174472.2209183292,174472.22025239666,174472.22170835946,1.455962803447619e-06,35.01199040734342,9.999996178421615,11.0,7.0
Bristol Palin,15.587529976019184,False,15.587529977139013,5.117508275707823e-08,15.587529877583213,15.587530107296423,2.297132102313526e-07,15.6,156621.21950686089,156621.2185788894,156621.22072027042,2.1413810027297585e-06,31.175059953158197,9.999994882494343,11.0,7.0
Jennifer Grey,17.505995203836928,False,17.505995201572702,4.082339732955105e-08,17.50599509085394,17.505995278660492,1.8780655253181067e-07,17.5,174472.22090037283,174472.2198720547,174472.2216166875,1.7446327838115393e-06,35.011990405409634,9.999995917661932,11.0,7.0
Kurt Warner,16.786570743405278,False,16.786570749068737,4.6392089655819555e-08,16.786570662567975,16.786570851686374,1.891183991631351e-07,16.8,167786.92410435842,167786.92329953276,167786.92505923338,1.7597006226424129e-06,33.573141492474015,9.999995360793186,11.0,7.0
Kyle Massey,16.06714628297362,False,16.067146278838376,4.839844722257197e-08,16.067146181604677,16.067146371976687,1.9037200971183665e-07,16.1,161091.20292700938,161091.20202117317,161091.20379438822,1.773215044522658e-06,32.134292561811996,9.999995160157619,11.0,7.0
Rick Fox,16.546762589928058,False,16.54676258987469,4.788951764031241e-08,16.546762500531973,16.546762698722173,1.98190200251247e-07,16.5,165556.21164306928,165556.21081169453,165556.21265583343,1.8441388965584337e-06,33.09352517980275,9.999995211050528,11.0,7.0
Brandy,21.50943396226415,False,21.50943395849912,3.1170163945098064e-08,21.509433890737913,21.509434017177625,1.264397120337435e-07,21.5,214131.36407027615,214131.36343754514,214131.36461844,1.1808948765974492e-06,43.01886792076327,9.999996882984576,11.0,8.0
Bristol Palin,17.735849056603772,False,17.735849054260083,2.6204874765213834e-08,17.735849001383155,17.735849119058944,1.1767578911303644e-07,17.7,178792.77910437356,178792.77860838833,178792.77971300174,1.1046134168282152e-06,35.471698110863855,9.999997379513209,11.0,8.0
Jennifer Grey,21.50943396226415,False,21.50943396535956,2.5895443574769516e-08,21.509433916509142,21.509434024697246,1.0818810380897048e-07,21.5,214131.36413432725,214131.36367775573,214131.36468833956,1.0105838300660253e-06,43.01886792762371,9.999997410456311,11.0,8.0
Kurt Warner,18.11320754716981,False,18.113207550065212,2.8970919083704182e-08,18.113207489518707,18.113207619893284,1.3037457691211785e-07,18.1,182337.23907842796,182337.2385110558,182337.23973347436,1.222418562974781e-06,36.22641509723502,9.99999710290893,11.0,8.0
Kyle Massey,21.13207547169812,False,21.132075471816037,2.7780168193148194e-08,21.132075416744364,21.13207552943948,1.1269511546174726e-07,21.1,210607.25361259517,210607.2530978269,210607.25415079476,1.0529678547754883e-06,42.26415094351415,9.999997221983952,11.0,8.0
Brandy,25.0,False,25.00000000386805,2.6025133666298066e-08,24.999999973695164,25.000000091859512,1.1816434764000405e-07,25.0,250006.83986748595,250006.8395831751,250006.84069641662,1.1132415093015879e-06,50.00000000386805,9.99999739748731,11.0,9.0
Bristol Palin,23.24561403508772,False,23.245614032518237,2.5884804854455524e-08,23.245613980731175,23.245614075937585,9.520640986693252e-08,23.2,233461.38810376622,233461.3876150418,233461.38851340505,8.983632433228195e-07,46.49122806760596,9.999997411520184,11.0,9.0
Jennifer Grey,26.31578947368421,False,26.31578947137612,2.0977977921381863e-08,26.315789412300127,26.315789517516254,1.0521612736624775e-07,26.3,262393.91067246,262393.910116687,262393.91110734537,9.9065835820511e-07,52.631578945060326,9.999997902202647,11.0,9.0
Kyle Massey,25.438596491228072,False,25.438596492237593,2.218526320306772e-08,25.43859645184245,25.438596550404064,9.856161398147378e-08,25.4,254137.8613562879,254137.86097648737,254137.86190433224,9.278448706027121e-07,50.87719298346566,9.999997781474171,11.0,9.0
Bristol Palin,30.92368897274451,False,30.923688973838903,1.3143635919891265e-08,30.92368895306744,30.923689006751598,5.368415756379363e-08,30.9,310444.1783199931,310444.17812249745,310444.1786328852,5.103877629153431e-07,61.847377946583414,9.99999868563658,11.0,10.0
Jennifer Grey,36.14466540883232,False,36.14466540863135,1.4944277278068096e-08,36.14466538320838,36.14466544007412,5.68657441135656e-08,36.1,360022.09944692155,360022.09920570126,360022.09974522574,5.395244807004928e-07,72.28933081746366,9.999998505572496,11.0,10.0
Kyle Massey,32.931645618423175,False,32.93164561752975,1.3932795872534253e-08,32.93164558028843,32.93164563709367,5.6805241399615625e-08,32.9,329533.7222330853,329533.721879083,329533.72241903935,5.399563233368099e-07,65.86329123595293,9.999998606720606,11.0,10.0
Brooke Burke,9.722222222222223,False,9.722222226146277,1.0163917573577726e-07,9.722222015602792,9.722222472281612,4.566788192050808e-07,9.7,95227.50912304493,95227.5072443339,95227.5113253223,4.080988393980078e-06,19.4444444483685,9.999989836092755,7.0,1.0
Cloris Leachman,6.349206349206349,False,6.349206344719026,9.750774250159927e-08,6.349206146364863,6.349206562728128,4.163632647546933e-07,6.3,64753.91589739875,64753.91408290956,64753.9178900836,3.8071740345912987e-06,12.698412693925375,9.999990249235257,7.0,1.0
Cody Linley,8.134920634920634,False,8.134920632032218,8.883737705714246e-08,8.134920439159274,8.13492078458285,3.4542357596478723e-07,8.1,80976.50017311232,80976.49842590431,80976.5015512371,3.1253327906597405e-06,16.269841266952852,9.999991116270186,7.0,1.0
Jeffrey Ross,4.761904761904762,False,4.761904767648287,8.947544651512616e-08,4.761904609096535,4.7619049819204715,3.7282393616777654e-07,4.8,50087.555205521814,50087.55372870065,50087.55720242598,3.473725329968147e-06,9.523809529553048,9.999991052463354,7.0,1.0
Kim Kardashian,7.341269841269842,False,7.341269833712842,9.736138900110762e-08,7.3412696657100645,7.341270024899017,3.5918895235909076e-07,7.3,73795.53305040073,73795.53152196521,73795.53478649133,3.2645261235302314e-06,14.682539674982685,9.999990263870577,7.0,1.0
Lance Bass,8.531746031746032,False,8.531746026624807,8.750183644335342e-08,8.531745844302462,8.531746214503412,3.7020095078332815e-07,8.5,84552.06884293897,84552.0671934256,84552.07053646438,3.343038784805685e-06,17.06349205837084,9.999991249824012,7.0,1.0
Maurice Greene,7.738095238095238,False,7.738095240754221,1.0022889649958334e-07,7.738095003988555,7.738095433012299,4.2902374453035463e-07,7.7,77391.25909414823,77391.25695696838,77391.26083814775,3.881179363816045e-06,15.47619047884946,9.999989977120395,7.0,1.0
Misty May-Treanor,8.333333333333332,False,8.333333337342733,9.163507227934242e-08,8.333333192456143,8.333333515580346,3.231242029499981e-07,8.3,82765.44680646546,82765.44550014478,82765.44841216203,2.9120172548573464e-06,16.666666670676065,9.99999083650117,7.0,1.0
Rocco DiSpirito,6.944444444444445,False,6.9444444363701265,8.68319722042997e-08,6.944444251373842,6.944444573801703,3.224278612989906e-07,6.9,70188.39517217242,70188.39348510583,70188.39641811515,2.9330093238968403e-06,13.888888880814571,9.999991316810318,7.0,1.0
Susan Lucci,7.341269841269842,False,7.341269847625694,9.995089817048889e-08,7.341269672053449,7.341270070238992,3.9818554320447674e-07,7.3,73795.53317666253,73795.53158302479,73795.53519843906,3.615414272644557e-06,14.682539688895535,9.999990004920173,7.0,1.0
Ted McGinley,7.341269841269842,False,7.341269841081152,1.1616550710376378e-07,7.34126963240918,7.341270054888317,4.224791370077696e-07,7.3,73795.53311726954,73795.53122281408,73795.53505463412,3.831820038612932e-06,14.682539682350994,9.999988383462783,7.0,1.0
Toni Braxton,8.928571428571429,False,8.928571436155325,1.0397922867013204e-07,8.928571234439563,8.928571619331706,3.84892143046045e-07,8.9,88118.6814694666,88118.6796519647,88118.68311418631,3.462221604422666e-06,17.857142864726754,9.999989602087943,7.0,1.0
Warren Sapp,8.531746031746032,False,8.531746029787287,1.1843803493113545e-07,8.53174582171982,8.531746270744435,4.490246148236565e-07,8.5,84552.0688713977,84552.06699931978,84552.07104058878,4.041268999571912e-06,17.063492061533317,9.999988156210533,7.0,1.0
Brooke Burke,10.85972850678733,False,10.85972849079404,7.469299885588048e-08,10.859728312404643,10.859728634502405,3.2209776179570326e-07,10.9,106991.71488186317,106991.71327320927,106991.71617971212,2.9065028502373026e-06,21.71945699758137,9.999992530705693,7.0,2.0
Cloris Leachman,6.787330316742081,False,6.787330314823487,8.254357755280482e-08,6.787330153551014,6.787330482188656,3.286376415445602e-07,6.8,69817.34776045936,69817.34626981334,69817.34930899894,3.039185598026961e-06,13.574660631565568,9.999991745649057,7.0,2.0
Cody Linley,9.502262443438914,False,9.502262434974915,8.53040480193154e-08,9.502262247471075,9.502262597188826,3.4971775164649443e-07,9.5,94698.8205372536,94698.81883573915,94698.82200923163,3.1734924850752575e-06,19.00452487841383,9.999991469602474,7.0,2.0
Kim Kardashian,7.6923076923076925,False,7.692307681601282,9.009728463646883e-08,7.692307493327564,7.692307844086005,3.507584409589981e-07,7.7,78164.2064589422,78164.204733076,78164.20795103638,3.2179603877011687e-06,15.384615373908975,9.999990990279654,7.0,2.0
Lance Bass,9.049773755656108,False,9.049773755347033,8.318347373624127e-08,9.049773570547954,9.0497739202951,3.4974714679947283e-07,9.0,90582.25839747669,90582.2567140029,90582.25989799468,3.183991779224016e-06,18.09954751100314,9.999991681659546,7.0,2.0
